timestamp,machine_id,vibration,acoustic,temperature,current,IMF_1,IMF_2,IMF_3,label
2024-07-01 17:40:00,M03,1.001,1.066,81.15,15.26,0.296,0.097,-0.041,1
2024-07-01 17:41:00,M03,0.713,0.615,64.78,12.51,0.182,0.108,-0.041,0
2024-07-01 17:42:00,M03,0.83,0.552,64.55,11.59,0.233,0.052,-0.04,0
2024-07-01 17:43:00,M03,0.738,0.577,66.23,11.98,0.181,0.029,-0.039,0
2024-07-01 17:44:00,M03,0.789,0.566,68.79,12.67,0.102,0.035,-0.039,0
2024-07-01 17:45:00,M03,0.778,0.63,62.98,11.9,0.158,-0.045,-0.038,0
2024-07-01 17:46:00,M03,0.802,0.552,64.02,12.25,0.139,-0.109,-0.037,0
2024-07-01 17:47:00,M03,0.8,0.594,63.14,11.55,0.145,0.018,-0.037,0
2024-07-01 17:48:00,M03,0.761,0.603,64.25,10.89,0.111,-0.064,-0.036,0
2024-07-01 17:49:00,M03,0.794,0.592,61.38,12.59,0.119,0.074,-0.035,0
2024-07-01 17:50:00,M03,0.774,0.661,64.93,13.36,0.207,-0.058,-0.035,0
2024-07-01 17:51:00,M03,1.144,0.824,75.65,15.16,0.265,0.028,-0.034,1
2024-07-01 17:52:00,M03,0.773,0.67,65.06,12.36,0.201,-0.017,-0.033,0
2024-07-01 17:53:00,M03,0.825,0.659,67.54,11.79,0.084,0.027,-0.032,0
2024-07-01 17:54:00,M03,0.807,0.577,65.03,11.68,0.088,0.014,-0.032,0
2024-07-01 17:55:00,M03,1.163,0.889,78.43,14.41,0.261,0.041,-0.031,1
2024-07-01 17:56:00,M03,0.838,0.545,64.28,12.08,0.146,-0.062,-0.03,0
2024-07-01 17:57:00,M03,0.786,0.593,65.44,12.23,0.11,0.038,-0.029,0
2024-07-01 17:58:00,M03,0.767,0.55,62.01,11.35,0.225,0.106,-0.028,0
2024-07-01 17:59:00,M03,0.934,0.643,64.18,11.83,0.122,0.015,-0.028,0
